playerId,gamesPlayed,playerDetails.givenName,playerDetails.surname,playerDetails.age,playerDetails.heightCm,playerDetails.weightKg,playerDetails.jumperNumber,playerDetails.kickingFoot,playerDetails.stateOfOrigin,playerDetails.draftYear,playerDetails.debutYear,playerDetails.recruitedFrom,playerDetails.draftPosition,playerDetails.draftType,playerDetails.position,playerDetails.bio,playerDetails.aflAwards,playerDetails.photoURL,playerDetails.dateOfBirth,team.teamId,team.teamAbbr,team.teamName,team.teamNickname,totals.matchesPlayed,totals.timeOnGroundPercentage,totals.behinds,totals.bounces,totals.centreBounceAttendances,totals.centreClearances,totals.clangers,totals.contestDefLosses,totals.contestDefLossPercentage,totals.contestDefOneOnOnes,totals.contestedMarks,totals.contestedPossessionRate,totals.contestedPossessions,totals.contestOffOneOnOnes,totals.contestOffWins,totals.contestOffWinsPercentage,totals.defHalfPressureActs,totals.disposalEfficiency,totals.disposals,totals.dreamTeamPoints,totals.effectiveDisposals,totals.effectiveKicks,totals.f50GroundBallGets,totals.freesAgainst,totals.freesFor,totals.goalAccuracy,totals.goalAssists,totals.goals,totals.groundBallGets,totals.handballs,totals.hitouts,totals.hitoutsToAdvantage,totals.hitoutToAdvantageRate,totals.hitoutWinPercentage,totals.inside50s,totals.interceptMarks,totals.intercepts,totals.kickEfficiency,totals.kickins,totals.kickinsPlayon,totals.kicks,totals.kickToHandballRatio,totals.marks,totals.marksInside50,totals.marksOnLead,totals.metresGained,totals.onePercenters,totals.pressureActs,totals.ranking,totals.ratingPoints,totals.rebound50s,totals.ruckContests,totals.scoreInvolvements,totals.scoreLaunches,totals.shotsAtGoal,totals.spoils,totals.stoppageClearances,totals.tackles,totals.tacklesInside50,totals.totalClearances,totals.totalPossessions,totals.turnovers,totals.uncontestedPossessions,averages.matchesPlayed,averages.timeOnGroundPercentage,averages.behinds,averages.bounces,averages.centreBounceAttendances,averages.centreClearances,averages.clangers,averages.contestDefLosses,averages.contestDefLossPercentage,averages.contestDefOneOnOnes,averages.contestedMarks,averages.contestedPossessionRate,averages.contestedPossessions,averages.contestOffOneOnOnes,averages.contestOffWins,averages.contestOffWinsPercentage,averages.defHalfPressureActs,averages.disposalEfficiency,averages.disposals,averages.dreamTeamPoints,averages.effectiveDisposals,averages.effectiveKicks,averages.f50GroundBallGets,averages.freesAgainst,averages.freesFor,averages.goalAccuracy,averages.goalAssists,averages.goals,averages.groundBallGets,averages.handballs,averages.hitouts,averages.hitoutsToAdvantage,averages.hitoutToAdvantageRate,averages.hitoutWinPercentage,averages.inside50s,averages.interceptMarks,averages.intercepts,averages.kickEfficiency,averages.kickins,averages.kickinsPlayon,averages.kicks,averages.kickToHandballRatio,averages.marks,averages.marksInside50,averages.marksOnLead,averages.metresGained,averages.onePercenters,averages.pressureActs,averages.ratingPoints,averages.rebound50s,averages.ruckContests,averages.scoreInvolvements,averages.scoreLaunches,averages.shotsAtGoal,averages.spoils,averages.stoppageClearances,averages.tackles,averages.tacklesInside50,averages.totalClearances,averages.totalPossessions,averages.turnovers,averages.uncontestedPossessions
CD_I291947,6.0,Brendon,Ah Chee,27,189,88,41,RIGHT,WA,2019,2015,Kelmscott (WA)/South Fremantle (WAFL)/Port Adel,33.0,rookieElevation,MIDFIELDER_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/291947.png?i10c=img.resize(scale_height:0.6),21/12/1993,CD_T150,WCE,West Coast Eagles,Eagles,6.0,64.6,2.0,1.0,38.0,1.0,12.0,0.0,0.0,0.0,4.0,45.1,32.0,6.0,1.0,16.7,27.0,61.8,68.0,284.0,42.0,15.0,8.0,2.0,1.0,55.6,4.0,5.0,22.0,39.0,0.0,0.0,0.0,0.0,12.0,1.0,12.0,51.7,0.0,0.0,29.0,0.7,12.0,2.0,0.0,935.0,10.0,78.0,367.0,155.9,0.0,0.0,19.0,5.0,9.0,4.0,7.0,14.0,2.0,8.0,71.0,17.0,39.0,6.0,64.6,0.3,0.2,38.0,0.2,2.0,0.0,0.0,0.0,0.7,45.1,5.3,1.0,0.2,16.7,4.5,61.8,11.3,47.3,7.0,2.5,1.3,0.3,0.2,55.6,0.7,0.8,3.7,6.5,0.0,0.0,0.0,0.0,2.0,0.2,2.0,51.7,0.0,0.0,4.8,0.7,2.0,0.3,0.0,156.0,1.7,13.0,155.9,0.0,0.0,3.2,0.8,1.5,0.7,1.2,2.3,0.3,1.3,11.8,2.8,6.5
CD_I291962,16.0,Chad,Wingard,28,183,83,20,LEFT,SA,2011,2012,Imperials (SA)/Sturt (SANFL)/Port Adel,6.0,nationalDraft,MIDFIELDER_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/291962.png?i10c=img.resize(scale_height:0.6),29/07/1993,CD_T80,HAW,Hawthorn,Hawks,16.0,77.5,11.0,5.0,191.0,21.0,40.0,0.0,0.0,0.0,4.0,37.7,136.0,8.0,2.0,25.0,87.0,67.9,358.0,1411.0,243.0,122.0,28.0,8.0,19.0,38.7,19.0,12.0,86.0,159.0,0.0,0.0,0.0,0.0,76.0,5.0,28.0,61.3,0.0,0.0,199.0,1.3,58.0,9.0,7.0,5661.0,22.0,277.0,46.0,394.0,12.0,0.0,114.0,24.0,31.0,6.0,31.0,61.0,8.0,52.0,361.0,64.0,225.0,16.0,77.5,0.7,0.3,191.0,1.3,2.5,0.0,0.0,0.0,0.3,37.7,8.5,0.5,0.1,25.0,5.4,67.9,22.4,88.2,15.2,7.6,1.8,0.5,1.2,38.7,1.2,0.8,5.4,9.9,0.0,0.0,0.0,0.0,4.8,0.3,1.8,61.3,0.0,0.0,12.4,1.3,3.6,0.6,0.4,353.9,1.4,17.3,394.0,0.8,0.0,7.1,1.5,1.9,0.4,1.9,3.8,0.5,3.3,22.6,4.0,14.1
CD_I291964,0.0,Jack,Hombsch,28,194,89,20,LEFT,SA,2020,2012,Roxby Downs (SA)/Rostrevor Coll (SA)/Sturt (SANFL)/GWS/PA,20.0,rookieElevation,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/291964.png?i10c=img.resize(scale_height:0.6),07/03/1993,CD_T1000,GCFC,Gold Coast Suns,Suns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I291969,7.0,Stephen,Coniglio,27,182,86,3,RIGHT,WA,2011,2012,Upper Swan (WA)/Swan Districts (WAFL),2.0,nationalDraft,MIDFIELDER_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/291969.png?i10c=img.resize(scale_height:0.6),15/12/1993,CD_T1010,GWS,GWS Giants,Giants,7.0,65.0,4.0,0.0,66.0,10.0,15.0,0.0,0.0,1.0,0.0,46.8,51.0,3.0,1.0,33.3,37.0,59.2,103.0,425.0,61.0,27.0,5.0,3.0,7.0,12.5,1.0,1.0,29.0,42.0,0.0,0.0,0.0,0.0,18.0,0.0,10.0,44.3,0.0,0.0,61.0,1.5,14.0,3.0,1.0,1658.0,11.0,108.0,331.0,176.8,7.0,2.0,22.0,3.0,8.0,1.0,15.0,27.0,9.0,25.0,109.0,27.0,58.0,7.0,65.0,0.6,0.0,66.0,1.4,2.1,0.0,0.0,0.1,0.0,46.8,7.3,0.4,0.1,33.3,5.3,59.2,14.7,60.7,8.7,3.9,0.7,0.4,1.0,12.5,0.1,0.1,4.1,6.0,0.0,0.0,0.0,0.0,2.6,0.0,1.4,44.3,0.0,0.0,8.7,1.5,2.0,0.4,0.1,236.9,1.6,15.4,176.8,1.0,0.3,3.1,0.4,1.1,0.1,2.1,3.9,1.3,3.6,15.6,3.9,8.3
CD_I291975,3.0,Jarrod,Witts,29,209,111,28,LEFT,NSW,2011,2013,St Ives (NSW)/Sydney University (NSW)/Collingwood,67.0,other,RUCK,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/291975.png?i10c=img.resize(scale_height:0.6),13/09/1992,CD_T1000,GCFC,Gold Coast Suns,Suns,3.0,70.5,1.0,0.0,56.0,6.0,7.0,0.0,0.0,3.0,4.0,64.9,24.0,5.0,1.0,20.0,9.0,65.9,41.0,256.0,27.0,11.0,1.0,1.0,6.0,0.0,0.0,0.0,11.0,17.0,87.0,27.0,31.0,53.0,5.0,2.0,7.0,45.8,0.0,0.0,24.0,1.4,9.0,1.0,1.0,368.0,7.0,29.0,298.0,204.9,3.0,164.0,13.0,9.0,1.0,5.0,6.0,8.0,1.0,12.0,37.0,6.0,13.0,3.0,70.5,0.3,0.0,56.0,2.0,2.3,0.0,0.0,1.0,1.3,64.9,8.0,1.7,0.3,20.0,3.0,65.9,13.7,85.3,9.0,3.7,0.3,0.3,2.0,0.0,0.0,0.0,3.7,5.7,29.0,9.0,31.0,53.0,1.7,0.7,2.3,45.8,0.0,0.0,8.0,1.4,3.0,0.3,0.3,122.8,2.3,9.7,204.9,1.0,54.7,4.3,3.0,0.3,1.7,2.0,2.7,0.3,4.0,12.3,2.0,4.3
CD_I291978,21.0,Harry,Cunningham,27,181,78,7,RIGHT,NSW,2012,2012,Turvey Park (NSW)/NSW-ACT U18/Wagga (NSW),107.0,rookieElevation,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/291978.png?i10c=img.resize(scale_height:0.6),06/12/1993,CD_T160,SYD,Sydney Swans,Swans,21.0,85.5,0.0,4.0,0.0,0.0,34.0,9.0,40.9,22.0,2.0,25.5,84.0,0.0,0.0,0.0,168.0,81.6,342.0,1428.0,279.0,172.0,0.0,14.0,13.0,0.0,2.0,0.0,65.0,113.0,0.0,0.0,0.0,0.0,29.0,18.0,96.0,75.1,18.0,12.0,229.0,2.0,108.0,1.0,1.0,5229.0,53.0,233.0,236.0,241.3,61.0,0.0,55.0,14.0,0.0,29.0,4.0,55.0,0.0,4.0,330.0,48.0,246.0,21.0,85.5,0.0,0.2,0.0,0.0,1.6,0.4,40.9,1.0,0.1,25.5,4.0,0.0,0.0,0.0,8.0,81.6,16.3,68.0,13.3,8.2,0.0,0.7,0.6,0.0,0.1,0.0,3.1,5.4,0.0,0.0,0.0,0.0,1.4,0.9,4.6,75.1,18.0,12.0,10.9,2.0,5.1,0.0,0.0,249.0,2.5,11.1,241.3,2.9,0.0,2.6,0.7,0.0,1.4,0.2,2.6,0.0,0.2,15.7,2.3,11.7
CD_I292128,12.0,Elliot,Yeo,28,190,90,6,RIGHT,WA,2011,2012,Booragoon (WA)/East Fremantle (WAFL)/Brisbane,30.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/292128.png?i10c=img.resize(scale_height:0.6),01/10/1993,CD_T150,WCE,West Coast Eagles,Eagles,12.0,76.8,7.0,4.0,244.0,44.0,49.0,1.0,50.0,2.0,2.0,58.4,160.0,1.0,0.0,0.0,111.0,63.6,264.0,996.0,168.0,75.0,6.0,20.0,20.0,25.0,3.0,3.0,86.0,114.0,0.0,0.0,0.0,0.0,63.0,6.0,35.0,50.0,0.0,0.0,150.0,1.3,27.0,0.0,1.0,4922.0,21.0,249.0,214.0,253.9,8.0,0.0,50.0,19.0,12.0,2.0,39.0,63.0,7.0,83.0,274.0,54.0,114.0,12.0,76.8,0.6,0.3,244.0,3.7,4.1,0.1,50.0,0.2,0.2,58.4,13.3,0.1,0.0,0.0,9.3,63.6,22.0,83.0,14.0,6.3,0.5,1.7,1.7,25.0,0.3,0.3,7.2,9.5,0.0,0.0,0.0,0.0,5.3,0.5,2.9,50.0,0.0,0.0,12.5,1.3,2.3,0.0,0.1,410.2,1.8,20.8,253.9,0.7,0.0,4.2,1.6,1.0,0.2,3.3,5.3,0.6,6.9,22.8,4.5,9.5
CD_I292145,24.0,Tom,Jonas,30,188,90,1,RIGHT,SA,2012,2011,Rostrevor College (SA)/Norwood (SANFL),85.0,rookieElevation,KEY_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/292145.png?i10c=img.resize(scale_height:0.6),09/01/1991,CD_T110,PORT,Port Adelaide,Power,24.0,95.8,0.0,0.0,0.0,0.0,38.0,16.0,22.9,70.0,19.0,37.6,112.0,0.0,0.0,0.0,134.0,87.3,354.0,1479.0,309.0,225.0,0.0,19.0,21.0,0.0,2.0,0.0,69.0,94.0,0.0,0.0,0.0,0.0,19.0,46.0,133.0,86.5,70.0,57.0,260.0,2.8,133.0,0.0,0.0,6172.0,172.0,171.0,160.0,293.2,114.0,0.0,49.0,26.0,0.0,147.0,6.0,37.0,0.0,6.0,298.0,61.0,186.0,24.0,95.8,0.0,0.0,0.0,0.0,1.6,0.7,22.9,2.9,0.8,37.6,4.7,0.0,0.0,0.0,5.6,87.3,14.8,61.6,12.9,9.4,0.0,0.8,0.9,0.0,0.1,0.0,2.9,3.9,0.0,0.0,0.0,0.0,0.8,1.9,5.5,86.5,70.0,57.0,10.8,2.8,5.5,0.0,0.0,257.2,7.2,7.1,293.2,4.8,0.0,2.0,1.1,0.0,6.1,0.3,1.5,0.0,0.3,12.4,2.5,7.8
CD_I292511,21.0,Zach,Tuohy,31,187,91,2,RIGHT,INT,2012,2011,County Laois (Ireland)/Carlton,102.0,rookieElevation,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/292511.png?i10c=img.resize(scale_height:0.6),10/12/1989,CD_T70,GEEL,Geelong Cats,Cats,21.0,82.7,8.0,21.0,1.0,6.0,52.0,4.0,33.3,12.0,3.0,27.3,114.0,9.0,5.0,55.6,87.0,80.0,481.0,1760.0,385.0,243.0,5.0,17.0,9.0,55.0,7.0,11.0,97.0,155.0,0.0,0.0,0.0,0.0,55.0,19.0,92.0,74.5,62.0,55.0,326.0,2.1,112.0,5.0,1.0,9438.0,18.0,145.0,108.0,321.4,95.0,0.0,89.0,28.0,20.0,6.0,21.0,26.0,5.0,27.0,418.0,68.0,304.0,21.0,82.7,0.4,1.0,1.0,0.3,2.5,0.2,33.3,0.6,0.1,27.3,5.4,0.4,0.2,55.6,4.1,80.0,22.9,83.8,18.3,11.6,0.2,0.8,0.4,55.0,0.3,0.5,4.6,7.4,0.0,0.0,0.0,0.0,2.6,0.9,4.4,74.5,62.0,55.0,15.5,2.1,5.3,0.2,0.0,449.5,0.9,6.9,321.4,4.5,0.0,4.2,1.3,1.0,0.3,1.0,1.2,0.2,1.3,19.9,3.2,14.5
CD_I293193,11.0,Luke,Brown,29,181,81,16,RIGHT,SA,2011,2012,Tea Tree Gully (SA)/Norwood (SANFL),,other,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/293193.png?i10c=img.resize(scale_height:0.6),22/09/1992,CD_T10,ADEL,Adelaide Crows,Crows,11.0,76.2,0.0,0.0,0.0,1.0,16.0,2.0,10.0,20.0,1.0,31.2,39.0,0.0,0.0,0.0,76.0,81.7,142.0,606.0,116.0,83.0,1.0,2.0,8.0,0.0,1.0,0.0,27.0,43.0,0.0,0.0,0.0,0.0,12.0,11.0,45.0,83.8,23.0,20.0,99.0,2.3,39.0,1.0,0.0,3023.0,28.0,97.0,360.0,160.5,47.0,0.0,20.0,9.0,0.0,22.0,2.0,26.0,0.0,3.0,125.0,27.0,86.0,11.0,76.2,0.0,0.0,0.0,0.1,1.5,0.2,10.0,1.8,0.1,31.2,3.5,0.0,0.0,0.0,6.9,81.7,12.9,55.1,10.5,7.5,0.1,0.2,0.7,0.0,0.1,0.0,2.5,3.9,0.0,0.0,0.0,0.0,1.1,1.0,4.1,83.8,23.0,20.0,9.0,2.3,3.5,0.1,0.0,274.9,2.5,8.8,160.5,4.3,0.0,1.8,0.8,0.0,2.0,0.2,2.4,0.0,0.3,11.4,2.5,7.8
CD_I293222,22.0,Rory,Laird,27,177,78,29,RIGHT,SA,2013,2013,Kenilworth (SA)/West Adelaide (SANFL),86.0,rookieElevation,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/293222.png?i10c=img.resize(scale_height:0.6),29/12/1993,CD_T10,ADEL,Adelaide Crows,Crows,22.0,78.4,8.0,4.0,475.0,64.0,98.0,0.0,0.0,1.0,2.0,46.0,326.0,0.0,0.0,0.0,223.0,70.6,704.0,2453.0,497.0,177.0,28.0,33.0,38.0,20.0,15.0,3.0,239.0,390.0,0.0,0.0,0.0,0.0,81.0,4.0,66.0,56.4,2.0,1.0,314.0,0.8,82.0,3.0,2.0,7686.0,16.0,454.0,32.0,421.5,47.0,0.0,138.0,39.0,15.0,4.0,86.0,130.0,13.0,150.0,709.0,106.0,383.0,22.0,78.4,0.4,0.2,475.0,2.9,4.5,0.0,0.0,0.0,0.1,46.0,14.8,0.0,0.0,0.0,10.1,70.6,32.0,111.5,22.6,8.0,1.3,1.5,1.7,20.0,0.7,0.1,10.9,17.7,0.0,0.0,0.0,0.0,3.7,0.2,3.0,56.4,2.0,1.0,14.3,0.8,3.7,0.1,0.1,349.4,0.7,20.6,421.5,2.1,0.0,6.3,1.8,0.7,0.2,3.9,5.9,0.6,6.8,32.2,4.8,17.4
CD_I293479,0.0,Cameron,Ellis-Yolmen,28,190,103,28,RIGHT,SA,2011,2014,Flinders Park (SA)/Woodville-West Torrens (SANFL)/Adelaide,64.0,nationalDraft,MIDFIELDER_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/293479.png?i10c=img.resize(scale_height:0.6),28/01/1993,CD_T20,BL,Brisbane Lions,Lions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.0,54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD_I293535,17.0,Lachie,Neale,28,178,85,9,RIGHT,SA,2011,2012,Kybybolite (SA)/Glenelg (SANFL)/Fremantle,58.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/293535.png?i10c=img.resize(scale_height:0.6),24/05/1993,CD_T20,BL,Brisbane Lions,Lions,17.0,84.7,6.0,5.0,389.0,41.0,58.0,2.0,100.0,2.0,0.0,47.3,215.0,0.0,0.0,0.0,157.0,72.3,459.0,1654.0,332.0,135.0,25.0,17.0,35.0,42.1,8.0,8.0,158.0,239.0,0.0,0.0,0.0,0.0,71.0,4.0,51.0,61.4,0.0,0.0,220.0,0.9,66.0,3.0,3.0,5503.0,6.0,371.0,15.0,481.8,28.0,0.0,103.0,27.0,19.0,0.0,66.0,70.0,6.0,107.0,455.0,70.0,240.0,17.0,84.7,0.4,0.3,389.0,2.4,3.4,0.1,100.0,0.1,0.0,47.3,12.6,0.0,0.0,0.0,9.2,72.3,27.0,97.3,19.5,7.9,1.5,1.0,2.1,42.1,0.5,0.5,9.3,14.1,0.0,0.0,0.0,0.0,4.2,0.2,3.0,61.4,0.0,0.0,12.9,0.9,3.9,0.2,0.2,323.7,0.4,21.8,481.8,1.6,0.0,6.1,1.6,1.1,0.0,3.9,4.1,0.4,6.3,26.8,4.1,14.1
CD_I293581,24.0,Lincoln,McCarthy,27,178,81,11,RIGHT,SA,2011,2012,Bordertown (SA)/Glenelg (SANFL)/Geelong,66.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/293581.png?i10c=img.resize(scale_height:0.6),22/10/1993,CD_T20,BL,Brisbane Lions,Lions,24.0,82.4,15.0,3.0,30.0,9.0,61.0,0.0,0.0,0.0,13.0,51.6,160.0,37.0,6.0,16.2,102.0,66.7,306.0,1520.0,204.0,114.0,45.0,28.0,27.0,60.0,22.0,36.0,112.0,123.0,0.0,0.0,0.0,0.0,61.0,3.0,41.0,62.3,0.0,0.0,183.0,1.5,77.0,29.0,27.0,5386.0,35.0,357.0,95.0,334.2,6.0,0.0,121.0,18.0,60.0,17.0,17.0,80.0,24.0,26.0,310.0,68.0,150.0,24.0,82.4,0.6,0.1,30.0,0.4,2.5,0.0,0.0,0.0,0.5,51.6,6.7,1.5,0.3,16.2,4.3,66.7,12.8,63.3,8.5,4.8,1.9,1.2,1.1,60.0,0.9,1.5,4.7,5.1,0.0,0.0,0.0,0.0,2.5,0.1,1.7,62.3,0.0,0.0,7.6,1.5,3.2,1.2,1.1,224.4,1.5,14.9,334.2,0.3,0.0,5.0,0.8,2.5,0.7,0.7,3.3,1.0,1.1,12.9,2.8,6.3
CD_I293603,11.0,Sam,Mayes,27,187,86,32,RIGHT,SA,2012,2013,Port Pirie (SA)/North Adelaide (SANFL)/Brisbane,8.0,nationalDraft,MEDIUM_FORWARD,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/293603.png?i10c=img.resize(scale_height:0.6),20/05/1994,CD_T110,PORT,Port Adelaide,Power,11.0,38.3,3.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,5.0,39.1,27.0,9.0,5.0,55.6,22.0,65.7,70.0,335.0,46.0,20.0,5.0,2.0,2.0,45.5,1.0,5.0,20.0,35.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,57.1,0.0,0.0,35.0,1.0,17.0,6.0,0.0,867.0,6.0,91.0,548.0,59.9,2.0,0.0,20.0,3.0,11.0,2.0,5.0,20.0,7.0,5.0,69.0,19.0,42.0,11.0,38.3,0.3,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.5,39.1,2.5,0.8,0.5,55.6,2.0,65.7,6.4,30.5,4.2,1.8,0.5,0.2,0.2,45.5,0.1,0.5,1.8,3.2,0.0,0.0,0.0,0.0,0.8,0.0,0.5,57.1,0.0,0.0,3.2,1.0,1.5,0.5,0.0,78.9,0.5,8.3,59.9,0.2,0.0,1.8,0.3,1.0,0.2,0.5,1.8,0.6,0.5,6.3,1.7,3.8
CD_I293651,10.0,Hayden,Crozier,27,187,81,9,LEFT,VIC,2011,2012,Rowville (Vic)/Eastern U18/Fremantle,20.0,nationalDraft,MEDIUM_DEFENDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/293651.png?i10c=img.resize(scale_height:0.6),24/12/1993,CD_T140,WB,Western Bulldogs,Bulldogs,10.0,75.8,0.0,1.0,0.0,1.0,14.0,2.0,28.6,7.0,4.0,28.0,44.0,0.0,0.0,0.0,67.0,79.2,159.0,656.0,126.0,83.0,1.0,4.0,6.0,0.0,2.0,0.0,36.0,48.0,0.0,0.0,0.0,0.0,12.0,12.0,52.0,74.8,4.0,4.0,111.0,2.3,59.0,0.0,0.0,3000.0,38.0,82.0,344.0,169.9,30.0,0.0,30.0,13.0,2.0,28.0,0.0,14.0,0.0,1.0,157.0,27.0,113.0,10.0,75.8,0.0,0.1,0.0,0.1,1.4,0.2,28.6,0.7,0.4,28.0,4.4,0.0,0.0,0.0,6.7,79.2,15.9,65.6,12.6,8.3,0.1,0.4,0.6,0.0,0.2,0.0,3.6,4.8,0.0,0.0,0.0,0.0,1.2,1.2,5.2,74.8,4.0,4.0,11.1,2.3,5.9,0.0,0.0,300.1,3.8,8.2,169.9,3.0,0.0,3.0,1.3,0.2,2.8,0.0,1.4,0.0,0.1,15.7,2.7,11.3
CD_I293713,18.0,Brandon,Ellis,28,181,82,4,RIGHT,VIC,2011,2012,West Coburg (Vic)/Calder U18/Richmond,15.0,nationalDraft,MIDFIELDER,,,https://s.afl.com.au/staticfile/AFL Tenant/AFL/Players/ChampIDImages/XLarge2021/293713.png?i10c=img.resize(scale_height:0.6),03/08/1993,CD_T1000,GCFC,Gold Coast Suns,Suns,18.0,82.4,2.0,15.0,0.0,1.0,57.0,2.0,40.0,5.0,2.0,25.9,111.0,2.0,0.0,0.0,139.0,75.9,423.0,1689.0,321.0,205.0,6.0,17.0,11.0,62.5,7.0,5.0,93.0,150.0,0.0,0.0,0.0,0.0,48.0,9.0,71.0,75.1,1.0,1.0,273.0,1.8,130.0,3.0,3.0,5953.0,26.0,251.0,198.0,262.3,47.0,0.0,62.0,21.0,8.0,10.0,30.0,47.0,6.0,31.0,428.0,82.0,317.0,18.0,82.4,0.1,0.8,0.0,0.1,3.2,0.1,40.0,0.3,0.1,25.9,6.2,0.1,0.0,0.0,7.7,75.9,23.5,93.8,17.8,11.4,0.3,0.9,0.6,62.5,0.4,0.3,5.2,8.3,0.0,0.0,0.0,0.0,2.7,0.5,3.9,75.1,1.0,1.0,15.2,1.8,7.2,0.2,0.2,330.7,1.4,13.9,262.3,2.6,0.0,3.4,1.2,0.4,0.6,1.7,2.6,0.3,1.7,23.8,4.6,17.6
